cow,date,hour,IN_ALLEYS,REST,EAT,ACTIVITY_LEVEL,oestrus,calving,lameness,mastitis,LPS,acidosis,other_disease,accidents,disturbance,mixing,management_changes,OK
7600,2019-03-15,8,1157.965,1179.133,1262.896,444.49013,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,9,3388.165,211.829,0,493.38573,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,10,864,0,2735.994,1287.35748,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,11,721.741,2744.354,133.899,-459.48528,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,12,17.13,3582.864,0,-821.31792,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,13,13.917,3586.077,0,-822.57099,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,14,1199.931,1583.998,816.065,170.41672,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,15,227.067,0,3372.927,1452.96006,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,16,1564.251,1.073,2034.67,1104.59477,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,17,306.355,0,3293.639,1432.34518,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,18,642.468,1420.556,1535.9,421.145,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,19,2524.787,1075.207,0,156.66831,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,20,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,21,17.106,3582.888,0,-821.32728,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,22,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-15,23,371.932,1023.084,2204.978,750.29056,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,0,554.025,1382.373,1663.596,469.40853,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,1,120.36,2654.641,824.993,-244.81277,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,2,204.874,3395.12,0,-748.09776,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,3,341.026,3258.968,0,-694.99848,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,4,134.6,3465.394,0,-775.50462,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,5,534.911,3065.083,0,-619.38333,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,6,1386.673,1070.615,1142.706,455.56275,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,7,985.408,450.288,2164.298,963.1042,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,8,528.606,2622.357,449.031,-329.97213,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,9,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,10,427.136,2842.261,330.597,-446.52753,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,11,514.669,609.17,2476.155,982.22304,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,12,5.347,3594.647,0,-825.91329,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,13,75.401,3524.593,0,-798.59223,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,14,864.104,1042.443,1693.447,609.74249,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,15,2028.416,1427.646,143.932,56.63942,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,16,1586.163,80.804,1933.027,1047.0725,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,17,211.968,0,3388.026,1456.8858,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,18,379.508,1265.681,1954.805,590.63275,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,19,16.594,3583.4,0,-821.52696,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,20,312.8,3287.194,0,-706.00662,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,21,8.556,3591.438,0,-824.66178,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,22,419.216,44.074,3136.704,1374.35322,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-16,23,383.26,0,3216.734,1412.34988,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,0,693.759,2664.013,242.222,-399.98831,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,1,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,2,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,3,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,4,9.106,3590.888,0,-824.44728,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,5,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,6,726.277,1325.596,1548.121,461.52806,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,7,1550.132,299.596,1750.266,914.22576,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,8,803.128,2072.459,724.407,-43.91415,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,9,187.385,3412.609,0,-754.91847,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,10,11.234,3588.76,0,-823.61736,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,11,8.548,3591.446,0,-824.6649,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,12,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,13,495.554,850.194,2254.246,830.52734,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,14,669.936,1359.926,1570.132,453.86222,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,15,1182.072,2069.858,348.064,-140.74894,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,16,1267.651,2.139,2330.204,1181.01787,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,17,732.354,64.096,2803.544,1279.92304,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,18,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,19,235.481,2546.538,817.975,-204.47728,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,20,1898.324,587.653,1114.017,636.45879,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,21,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,22,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-17,23,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,0,224.184,1543.211,1832.599,450.62249,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,1,744.542,308.692,2546.76,1117.76676,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,2,215.171,3384.823,0,-744.08193,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,3,213.073,3386.921,0,-744.90015,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,4,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,5,52.442,3516.531,31.021,-787.38259,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,6,449.972,407.963,2742.059,1129.82881,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,7,2722.729,186.951,690.314,682.56979,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,8,1789.67,1161.587,648.737,291.65173,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,9,421.119,3178.875,0,-663.76221,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,10,1456.813,28.909,2114.272,1114.43525,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,11,456.38,0,3143.614,1393.33868,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,12,3.782,3596.212,0,-826.52364,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,13,73.732,2971.326,554.936,-438.53474,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,14,276.339,0,3323.655,1440.14934,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-18,15,238.364,0,2761.631,1198.02326,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,1,110.77,3489.224,0,-784.79832,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,2,4.278,3595.716,0,-826.3302,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,3,21.39,3578.604,0,-819.65652,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,4,46.532,3553.462,0,-809.85114,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,5,142.872,2529.584,927.538,-169.37884,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,6,393.155,0,3206.839,1409.77718,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,7,2424.517,308.159,867.318,681.31971,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,8,3375.395,0,224.599,634.39478,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,9,499.012,2397.76,703.222,-176.28964,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,10,124.724,3106.909,368.361,-539.92161,0,0,0,0,0,NA,0,0,0,0,0,1
7163,2015-04-23,1,152.372,3447.627,0,-768.57469,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,2,56.336,3543.663,0,-806.02873,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,3,5.339,3594.66,0,-825.91756,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,4,232.421,3367.578,0,-737.35558,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,5,2039.689,423.076,1137.234,706.68104,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,6,762.262,0,2837.737,1313.81146,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,7,3304.136,2.371,288.158,649.14279,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,8,1615.004,20.748,1964.247,1078.61234,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,9,603.347,37.735,2958.917,1330.60161,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,10,1433.596,1493.527,672.876,168.47207,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,11,128.369,3471.63,0,-777.93586,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,12,1062.316,971.019,1566.664,604.63507,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,13,866.507,1474.562,1258.93,328.24246,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,14,1301.76,1470.035,828.204,218.01923,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,15,212.905,0,3387.094,1456.64428,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,16,1173.882,2277.815,138.775,-277.79083,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,17,623.782,1667.461,1308.756,265.96661,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,18,254.286,2637.579,708.134,-268.54113,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,19,537.594,2330.087,728.756,-143.82745,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,20,10.689,3589.31,0,-823.83106,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,21,273.529,3326.47,0,-721.32346,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,22,190.747,3391.454,0,-749.5149,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,23,760.346,26.682,2808.229,1294.97468,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-23,24,851.365,2748.634,0,-495.96742,0,0,0,0,NA,0,0,0,1,0,0,0
7163,2015-04-24,1,141.738,3458.261,0,-772.72195,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,2,40.912,3559.087,0,-812.04409,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,3,58.082,3541.917,0,-805.34779,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,4,138.684,3461.315,0,-773.91301,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,5,1845.986,416.59,1337.423,761.25972,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,6,31.988,0,3568.011,1503.6827,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,7,1402.139,0,2197.86,1147.44344,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,8,3257.996,14.845,327.158,655.27137,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,9,448.767,0,3151.232,1395.32016,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,10,1971.187,49.914,1551.56,955.5649,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,11,239.678,2176.99,1183.331,34.6398,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,12,371.263,737.311,2489.638,935.46851,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,13,405.048,3194.951,0,-670.03105,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,14,1458.815,763.604,1377.58,636.36508,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,15,212.514,0,3387.485,1456.74594,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,16,196.197,1697.223,1706.579,357.79341,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,17,257.63,1916.346,1426.023,199.39088,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,18,744.123,2548.91,306.966,-338.2639,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,19,13.09,3586.909,0,-822.89467,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,20,3.568,3596.431,0,-826.60825,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,21,508.438,2394.227,683.074,-182.43105,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,22,0,3599.999,0,-827.99977,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,23,119.885,3480.114,0,-781.24462,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-24,24,61.714,3538.285,0,-803.93131,0,0,0,0,NA,1,0,0,1,0,0,0
7163,2015-04-25,1,808.372,2571.016,220.611,-369.33754,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,2,185.71,3414.289,0,-755.57287,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,3,42.692,3557.307,0,-811.34989,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,4,135.232,3464.767,0,-775.25929,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,5,1515.848,882.635,1201.516,544.16635,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,6,37.962,0,3562.037,1502.12946,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,7,1356.107,2.373,2240.335,1157.37203,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,8,702.267,1506.89,1390.842,349.93166,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,9,0,3599.999,0,-827.99977,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,10,46.269,1457.194,2096.536,552.79354,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,11,309.06,1625.766,1662.799,373.899,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,12,559.547,1346.528,1603.828,453.43384,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,13,815.714,2005.538,752.076,-14.88758,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,14,2177.106,704.837,718.056,487.80797,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,15,519.211,0,3080.788,1377.00472,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,16,345.352,0,3254.647,1422.20806,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,17,748.84,2708.216,142.943,-443.03922,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,18,6.546,3593.453,0,-825.44683,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,19,175.4,3424.599,0,-759.59377,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,20,10.687,3589.312,0,-823.83184,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,21,5.934,3594.065,0,-825.68551,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,22,33.225,3566.774,0,-815.04202,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,23,145.868,789.595,2664.536,960.83715,0,0,0,1,NA,0,0,0,0,0,0,0
7163,2015-04-25,24,501.39,2360.903,737.706,-152.94877,0,0,0,1,NA,0,0,0,0,0,0,0
7600,2019-03-19,11,336.527,0,3263.467,1424.50046,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,12,221.018,2449.931,929.045,-137.92235,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,13,223.594,1933.928,1442.472,196.80984,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,14,501.694,339.243,2759.057,1161.04909,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,15,34.753,3565.241,0,-814.44495,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,16,2541.688,1058.306,0,163.2597,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,17,3016.08,0,583.914,727.81668,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,18,255.166,0,3344.828,1445.65432,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,19,445.464,0,3154.53,1396.17684,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,20,953.828,1950.759,695.407,-3.99115,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,21,332.208,1685.28,1582.506,330.1914,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,22,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-19,23,5.343,3594.651,0,-825.91485,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,0,21.842,3578.152,0,-819.48024,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,1,391.526,743.23,2465.238,927.10122,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,2,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,3,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,4,48.145,3551.849,0,-809.22207,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,5,25.663,3574.331,0,-817.99005,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,6,303.712,3296.282,0,-709.55094,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,7,2947.778,603.015,49.201,353.61545,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,8,2780.039,0,819.955,789.18734,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,9,251.066,0,3348.928,1446.72032,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,10,88.253,2875.916,635.825,-380.2937,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,11,40.706,3309.231,250.057,-649.58623,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,12,532.844,21.392,3045.758,1359.55324,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,13,880.485,2409.04,310.469,-282.80462,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,14,4.815,3595.179,0,-826.12077,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,15,193.098,2177.753,1229.143,46.25255,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,16,2195.611,2.143,1402.24,939.74567,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,17,1581.972,0,2018.022,1100.68476,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,18,249.521,0,3350.473,1447.12202,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,19,1088.877,2157.101,354.016,-173.22619,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,20,136.474,2877.005,586.515,-393.53901,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,21,748.849,585.689,2265.456,936.59889,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,22,547.431,653.543,2399.02,944.86247,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-20,23,745.784,759.944,2094.266,824.13004,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,0,63.154,3536.84,0,-803.36856,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,1,115.631,3484.363,0,-782.90253,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,2,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,3,32.104,3567.89,0,-815.47806,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,4,57.843,3542.151,0,-805.43985,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,5,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,6,1308.369,740.374,1551.251,690.57844,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,7,3599.994,0,0,575.99904,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,8,881.576,0,2718.418,1282.78772,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,9,158.936,1719.543,1721.515,352.97117,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,10,272.482,1998.73,1328.782,141.97766,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,11,446.918,0,3153.076,1395.7988,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,12,211.847,2757.322,630.825,-335.34204,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,13,5.343,3594.651,0,-825.91485,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,14,275.219,1966.524,1358.251,162.19994,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,15,584.62,2275.649,739.725,-119.17557,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,16,1983.988,0,1616.006,996.1606,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,17,1265.883,2.14,2331.971,1181.4769,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,18,320.481,905.393,2374.12,840.16697,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,19,306.998,1853.651,1439.345,227.30485,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,20,242.885,1361.115,1995.994,564.12263,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,21,273.891,3326.103,0,-721.18113,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,22,451.035,2078.618,1070.341,43.62668,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-21,23,607.838,1584.288,1407.868,324.1724,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,0,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,1,507.091,3092.903,0,-630.23313,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,2,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,3,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,4,5.353,3594.641,0,-825.91095,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,5,434.915,1244.789,1920.29,589.80673,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,6,1801.489,482.062,1316.443,730.27004,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,7,3572.132,27.862,0,565.13286,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,8,1408.861,0,2191.133,1145.69362,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,9,210.842,0,3389.152,1457.17856,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,10,481.31,162.267,2956.417,1281.38333,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,11,68.336,3531.658,0,-801.34758,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,12,8.562,3591.432,0,-824.65944,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,13,457.809,1463.466,1678.719,441.71424,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,14,523.641,1246.059,1830.294,565.91247,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,15,223.888,2502.232,873.874,-172.6642,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,16,2198.591,14.463,1386.94,930.96287,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,17,511.27,38.545,3050.179,1354.01303,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,18,616.645,1219.037,1764.312,559.29573,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,19,3.213,3596.781,0,-826.74555,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,20,0,3599.994,0,-827.99862,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,21,199.717,2113.07,1287.207,86.57556,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,22,518.879,311.021,2770.094,1174.92529,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-22,23,376.35,739.817,2483.827,933.26543,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,0,194.029,2863.432,542.533,-399.68086,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,1,529.239,3041.842,28.913,-602.80196,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,2,195.483,3404.511,0,-751.76025,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,3,49.25,3550.744,0,-808.79112,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,4,416.061,3183.933,0,-665.73483,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,5,347.112,1651.363,1601.519,348.36241,0,0,0,0,0,NA,0,0,0,0,0,1
7600,2019-03-23,6,1118.567,2050.339,431.088,-111.55029,0,0,0,0,0,NA,0,0,0,0,0,1
